CreatedByDsc,CreatedByName,DefaultUoMIdDsc,DefaultUoMIdName,DefaultUoMScheduleIdDsc,DefaultUoMScheduleIdName,ModifiedByDsc,ModifiedByName,OrganizationIdDsc,OrganizationIdName,PriceLevelIdDsc,PriceLevelIdName,SubjectIdDsc,SubjectIdName,DeletionStateCode,Name,Description,ProductTypeCode,ProductUrl,Price,IsKit,ProductNumber,Size,CurrentCost,StockVolume,StandardCost,StockWeight,QuantityDecimal,QuantityOnHand,IsStockItem,SupplierName,VendorName,VendorPartNumber,CreatedOn,ModifiedOn,StateCode,StatusCode
0,First name Last name,0,Single article,0,Vêtements,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vêtements et accessoires,Actif,"Veste classique, medium (M)","D'une grande légèreté, excellent coupe-vent, se plie pour se glisser dans la poche.",1,,"2 319,99",FALSE,VE-C304-M,M,"1 733,96",,"1 716,79",,0,216,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Each,0,Général,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,Roue arrière - Route ML,Jantes en alliage d'aluminium avec rayons en acier inox ; conçu pour la vitesse.,1,,"159,00",FALSE,RW-R762,,"111,06",,"87,45",1000,0,837,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vélos de tourisme,Actif,"Tourisme-3000 Bleu, 54",Ce vélo de toutes les occasions présentant un équipement de base sur le plan du confort et de la sécurité est proposé à un prix avantageux. Ses pneus plus larges offrent une meilleure tenue de route pour les balades en ville ou les sorties le week-end.,1,,"24,49",FALSE,BK-T18U-54,54,"16,16",,"13,47",2 967 857,0,163,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,"Cadre ML Route-W - Jaune, 48","Conçu avec le même alliage d'aluminium que notre cadre HL, le ML est équipé d'un tube diagonal léger au diamètre parfaitement adapté pour une meilleure solidité. Modèle pour femme.",1,,"3 374,99",FALSE,FR-R72Y-48,48,"2 522,47",,"2 497,49","2,34",0,,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,VTT,Actif,"VTT-200 Noir, 38","Si vous aimez rouler hors des sentiers battus. Parfait à tous les niveaux de compétition, ce vélo est conçu avec le même cadre HL que le VTT-100.",1,,"1 457,99",FALSE,BK-M68B-38,38,"1 100,49",,"1 078,91","23,35",0,188,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,"Cadre LL Tourisme - Bleu, 58",Cadre en aluminium léger renforcé offrant une position de route plus droite pour les balades en ville. Notre design révolutionnaire apporte un confort optimal.,1,,"3 399,99",FALSE,FR-T67U-58,58,"2 541,15",,"2 515,99","3,16",0,,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vélos de route,Actif,"Route-650 Noir, 60","Excellent prix pour ce vélo présentant de nombreux équipements de nos meilleurs modèles. Le système d'éclairage, la solidité du cadre et l'accélération rapide sont des caractéristiques qui ont fait notre réputation.",1,,"34,99",FALSE,BK-R50B-60,60,"25,21",,"19,24","19,9",0,165,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,"Cadre HL Route - Rouge, 62","Notre meilleur cadre et le plus léger. Fabriqué avec le tout dernier alliage du marché, il est soudé et traité thermiquement pour une meilleure solidité. Notre design innovant apporte des performances et un confort maximum.",1,,"564,99",FALSE,FR-R92R-62,62,"422,27",,"418,09","2,3",0,,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vélos de tourisme,Actif,"Tourisme-1000 Bleu, 60","Voyagez avec style et confort. Ce vélo est conçu pour vous rendre la route plus agréable et plus sûre. Avec une vaste gamme de changements de vitesses, vous pourrez affronter toutes les côtes. Fabriqué avec le dernier alliage d'aluminium, il vous offre la solidité sans le surplus de poids.",1,,"3 578,27",FALSE,BK-T79U-60,60,"2 700,88",,"2 647,92","25,9",0,129,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vélos de route,Actif,"Route-250 Noir, 52","Avec son cadre en aluminium léger très confortable, ce vélo répondra à vos exigences au vélodrome ou sur les routes de campagne avec votre club de cyclisme.",1,,"3 578,27",FALSE,BK-R89B-52,52,"2 700,88",,"2 647,92",1 542 308,0,188,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vélos de route,Actif,"Route-650 Rouge, 62","Excellent prix pour ce vélo présentant de nombreux équipements de nos meilleurs modèles. Le système d'éclairage, la solidité du cadre et l'accélération rapide sont des caractéristiques qui ont fait notre réputation.",1,,"52,64",FALSE,BK-R50R-62,62,"44,80",,"38,95",20,0,148,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,"Cadre LL Tourisme - Bleu, 54",Cadre en aluminium léger renforcé offrant une position de route plus droite pour les balades en ville. Notre design révolutionnaire apporte un confort optimal.,1,,"264,05",FALSE,FR-T67U-54,54,"218,84",,"195,40","3,14",0,,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Each,0,Général,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,Jeu de pédalier cadre HL,Cuvettes en alliage d'aluminium et essieu tubulaire.,1,,"74,99",FALSE,BB-9108,,"51,14",,"41,24",170,0,970,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vélos de route,Actif,"Route-150 Rouge, 62","Ce vélo a été choisi par des gagnants. Développé avec l'équipe cycliste professionnelle d'Adventure Works Cycles, il possède un cadre en aluminium ultra-léger traité thermiquement et une maniabilité qui favorise la précision.",1,,"1 349,60",FALSE,BK-R93R-62,62,"1 118,55",,"998,70",15,0,133,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,"Cadre ML Route - Rouge, 60","Conçu avec le même alliage d'aluminium que notre cadre HL, le ML est équipé d'un tube diagonal léger au diamètre parfaitement adapté pour une meilleure solidité. Modèle pour homme.",1,,"63,50",FALSE,FR-R72R-60,60,"43,66",,"34,93","2,38",0,,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Each,0,Général,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vêtements et accessoires,Actif,Pneu VTT HL,"Excellente traction, carbone léger renforcé.",1,,"275,39",FALSE,TI-M823,,"238,43",,"203,78",,0,801,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,"Cadre LL VTT - Gris métallisé, 44","Notre meilleur prix, avec la technologie révolutionnaire utilisée pour nos cadres ML en aluminium.",1,,"742,35",FALSE,FR-M21S-44,44,"565,82",,"549,34","2,96",0,,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Each,0,Général,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vêtements et accessoires,Actif,Chambre à air Tourisme,Chambre à air d'utilisation générale,1,,"594,83",FALSE,TT-T092,,"501,80",,"440,17",,0,785,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Single article,0,Vêtements,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vêtements et accessoires,Actif,"Cuissard à bretelles, grand (L)","Cuissard cycliste conçu pour l'équipe AWC, avec contrôle de la transpiration, doublure en peau de chamois et fixation aux talons.",1,,"2 294,99",FALSE,SB-M891-L,L,"1 715,28",,"1 698,29",,0,144,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Single pair,0,Paire d'unités,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vêtements et accessoires,Actif,Pédale VTT LL,Plate-forme plus large pour permettre de pédaler dans n'importe quelles chaussures. Parfait pour les balades simples.,1,,"333,42",FALSE,PD-M282,,"286,21",,"246,73",218,0,512,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,"Cadre HL Tourisme - Bleu, 54","Le cadre en aluminium HL a été confectionné sur mesure pour une meilleure solidité, sans pour autant négliger l'esthétique. Il résistera aux défis les plus importants de vos excursions quotidiennes. Modèle pour homme.",1,,"782,99",FALSE,FR-T98U-54,54,"591,00",,"579,41","3,04",0,,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,VTT,Actif,"VTT-500 Gris métallisé, 48",Convient à tous les types d'excursion routière ou tout terrain. Parfait pour les petits budgets. Confort de conduite et passage des vitesses en douceur.,1,,"1 431,50",FALSE,BK-M18S-48,48,"1 207,61",,"1 059,31",2 842 308,0,155,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,"Cadre LL Tourisme - Jaune, 50",Cadre en aluminium léger renforcé offrant une position de route plus droite pour les balades en ville. Notre design révolutionnaire apporte un confort optimal.,1,,"2 384,07",FALSE,FR-T67Y-50,50,"1 817,14",,"1 764,21","3,1",0,,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Each,0,Général,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vêtements et accessoires,Actif,Câble antivol,"S'enroule autour des roues avant ou arrière, avec support pour vélo et 2 clés",1,,"2 443,35",FALSE,LO-C100,,"1 844,24",,"1 808,08",,0,252,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Each,0,Général,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vêtements et accessoires,Actif,Porte-gourde Route,"En aluminium, plus léger que notre version VTT. Parfait pour les excursions longues.",1,,"782,99",FALSE,BC-R205,,"591,00",,"579,41",,0,324,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,"Cadre HL Route - Noir, 48","Notre meilleur cadre et le plus léger. Fabriqué avec le tout dernier alliage du marché, il est soudé et traité thermiquement pour une meilleure solidité. Notre design innovant apporte des performances et un confort maximum.",1,,"333,42",FALSE,FR-R92B-48,48,"286,21",,"246,73","2,16",0,,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,"Cadre HL VTT - Gris métallisé, 38","Dans nos ateliers de Bothell, chaque cadre est assemblé à la main avec un diamètre et une épaisseur adaptés à un VTT de première qualité. En aluminium assemblé par soudage et traité thermiquement, ce cadre est d'un diamètre plus large que la normale pour mieux amortir les chocs.",1,,"121,49",FALSE,FR-M94S-38,38,"94,40",,"89,90","2,68",0,738,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,VTT,Actif,"VTT-300 Noir, 48","Pour les fous de VTT. Un vélo solide qui vous emmènera partout. Avec lui, vous pouvez maîtriser les terrains les plus difficiles, le tout sans casser votre tirelire.",1,,"3 578,27",FALSE,BK-M47B-48,48,"2 700,88",,"2 647,92",2 642 308,0,128,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vélos de tourisme,Actif,"Tourisme-3000 Bleu, 62",Ce vélo de toutes les occasions présentant un équipement de base sur le plan du confort et de la sécurité est proposé à un prix avantageux. Ses pneus plus larges offrent une meilleure tenue de route pour les balades en ville ou les sorties le week-end.,1,,"594,83",FALSE,BK-T18U-62,62,"501,80",,"440,17",30,0,159,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,"Cadre HL Tourisme - Bleu, 60","Le cadre en aluminium HL a été confectionné sur mesure pour une meilleure solidité, sans pour autant négliger l'esthétique. Il résistera aux défis les plus importants de vos excursions quotidiennes. Modèle pour homme.",1,,"35,00",FALSE,FR-T98U-60,60,"26,37",,"19,25","3,08",0,,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,"Cadre LL VTT - Noir, 48","Notre meilleur prix, avec la technologie révolutionnaire utilisée pour nos cadres ML en aluminium.",1,,"264,05",FALSE,FR-M21B-48,48,"218,84",,"195,40",3,0,,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Single pair,0,Paire d'unités,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vêtements et accessoires,Actif,Pédale Route ML,Fabrication légère en aluminium.,1,,"4,99",FALSE,PD-R563,,"3,76",,"2,74",168,0,494,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Each,0,Général,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,Fourche HL,"Fourche cintrée, Route, haute-performance, en carbone.",1,,"89,99",FALSE,FK-9939,,"58,40",,"49,49",,0,901,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Each,0,Général,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vêtements et accessoires,Actif,Pneu VTT ML,"Bonne traction, caoutchouc haute densité.",1,,"40,49",FALSE,TI-M602,,"33,86",,"29,96",,0,864,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Each,0,Général,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,Roue avant - VTT LL,Roue de secours VTT pour vélos de premier niveau.,1,,"1 003,91",FALSE,FW-M423,,"861,76",,"742,89",,0,722,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Single article,0,Vêtements,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vêtements et accessoires,Actif,Casquette portant la marque AWC,Style traditionnel avec visière rabattable. Taille unique.,1,,"564,99",FALSE,CA-1098,,"422,27",,"418,09",,0,288,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Each,0,Général,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,Roue arrière - VTT HL,Des jantes extrêmement solides construites pour durer.,1,,"333,42",FALSE,RW-M928,,"286,21",,"246,73",,0,783,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Single pair,0,Paire d'unités,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vêtements et accessoires,Actif,Pédale Route LL,Pédales clipless en aluminium.,1,,"25,00",FALSE,PD-R347,,"18,43",,"13,75",189,0,498,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,"Cadre LL VTT - Gris métallisé, 48","Notre meilleur prix, avec la technologie révolutionnaire utilisée pour nos cadres ML en aluminium.",1,,"8,99",FALSE,FR-M21S-48,48,"6,33",,"4,94",3,0,,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,"Cadre HL Route - Noir, 62","Notre meilleur cadre et le plus léger. Fabriqué avec le tout dernier alliage du marché, il est soudé et traité thermiquement pour une meilleure solidité. Notre design innovant apporte des performances et un confort maximum.",1,,"1 431,50",FALSE,FR-R92B-62,62,"1 207,61",,"1 059,31","2,3",0,,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vélos de route,Actif,"Route-650 Noir, 52","Excellent prix pour ce vélo présentant de nombreux équipements de nos meilleurs modèles. Le système d'éclairage, la solidité du cadre et l'accélération rapide sont des caractéristiques qui ont fait notre réputation.",1,,"1 364,50",FALSE,BK-R50B-52,52,"1 130,90",,"1 009,73",1 942 308,0,227,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Each,0,Général,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,Jeu de direction LL,Jeu de direction non fileté pour une qualité maximum à un petit prix.,1,,"1 079,99",FALSE,HS-0296,,"807,18",,"799,19",,0,761,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vélos de tourisme,Actif,"Tourisme-1000 Jaune, 46","Voyagez avec style et confort. Ce vélo est conçu pour vous rendre la route plus agréable et plus sûre. Avec une vaste gamme de changements de vitesses, vous pourrez affronter toutes les côtes. Fabriqué avec le dernier alliage d'aluminium, il vous offre la solidité sans le surplus de poids.",1,,"742,35",FALSE,BK-T79Y-46,46,"565,82",,"549,34",25 125,0,148,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vélos de route,Actif,"Route-650 Rouge, 58","Excellent prix pour ce vélo présentant de nombreux équipements de nos meilleurs modèles. Le système d'éclairage, la solidité du cadre et l'accélération rapide sont des caractéristiques qui ont fait notre réputation.",1,,"1 003,91",FALSE,BK-R50R-58,58,"861,76",,"742,89",197 931,0,163,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,"Cadre HL Route - Rouge, 44","Notre meilleur cadre et le plus léger. Fabriqué avec le tout dernier alliage du marché, il est soudé et traité thermiquement pour une meilleure solidité. Notre design innovant apporte des performances et un confort maximum.",1,,"249,79",FALSE,FR-R92R-44,44,"207,03",,"184,84","2,12",0,,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Each,0,Général,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vêtements et accessoires,Actif,Liquide nettoyant-dissolvant pour vélo,Nettoie les taches les plus tenaces et dissout la graisse. Sans danger pour l'environnement. Flacon d'un litre.,1,,"62,09",FALSE,CL-9009,,"51,92",,"45,95",,0,36,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,"Cadre ML Route - Rouge, 52","Conçu avec le même alliage d'aluminium que notre cadre HL, le ML est équipé d'un tube diagonal léger au diamètre parfaitement adapté pour une meilleure solidité. Modèle pour homme.",1,,"229,49",FALSE,FR-R72R-52,52,"186,80",,"169,82","2,3",0,,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vélos de route,Actif,"Route-250 Noir, 48","Avec son cadre en aluminium léger très confortable, ce vélo répondra à vos exigences au vélodrome ou sur les routes de campagne avec votre club de cyclisme.",1,,"29,99",FALSE,BK-R89B-48,48,"22,60",,"16,49",15 125,0,165,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vélos de route,Actif,"Route-550-W Jaune, 42","La technologie employée est celle que l'on retrouve sur tous nos vélos de route en série, mais le cadre est conçu pour les femmes. Ce vélo est parfait pour la promenade ou la course.",1,,"60,75",FALSE,BK-R64Y-42,42,"52,59",,"44,95",18 125,0,227,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Each,0,Général,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,Dérailleur avant,Conception maillon large.,1,,"8,99",FALSE,FD-2342,,"5,88",,"4,94",88,0,853,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,"Cadre HL Route - Rouge, 52","Notre meilleur cadre et le plus léger. Fabriqué avec le tout dernier alliage du marché, il est soudé et traité thermiquement pour une meilleure solidité. Notre design innovant apporte des performances et un confort maximum.",1,,"327,22",FALSE,FR-R92R-52,52,"283,30",,"242,14","2,2",0,,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Each,0,Général,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,Selle VTT ML,Conçue pour amortir les chocs.,1,,"40,49",FALSE,SE-M798,,"33,86",,"29,96",,0,422,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,"Cadre ML Route - Rouge, 48","Conçu avec le même alliage d'aluminium que notre cadre HL, le ML est équipé d'un tube diagonal léger au diamètre parfaitement adapté pour une meilleure solidité. Modèle pour homme.",1,,"264,05",FALSE,FR-R72R-48,48,"218,84",,"195,40","2,26",0,,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vélos de route,Actif,"Route-450 Rouge, 44","Un vrai vélo multisport à la ligne profilée et de conception révolutionnaire. Son design aérodynamique vous permettra de vous mesurer aux professionnels, et grâce à son système de vitesses vous pourrez conquérir les chemins montagneux.",1,,"1 431,50",FALSE,BK-R68R-44,44,"1 207,61",,"1 059,31",1 677 273,0,129,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,VTT,Inactif,"VTT-500 Noir, 40",Convient à tous les types d'excursion routière ou tout terrain. Parfait pour les petits budgets. Confort de conduite et passage des vitesses en douceur.,1,,"782,99",FALSE,BK-M18B-40,40,"591,00",,"579,41","27,35",0,150,TRUE,,,,24/01/2008,24/01/2008,Inactif,2
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vélos de tourisme,Actif,"Tourisme-2000 Bleu, 46",La selle souple a été conçue spécialement pour rouler toute la journée. Vous avez tout loisir d'ajouter des paniers ou des sacoches sur notre dernier modèle de porte-bagages. Ce vélo conserve toute sa stabilité lorsqu'il est chargé.,1,,"34,20",FALSE,BK-T44U-46,46,"28,09",,"25,31",27 125,0,133,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Single pair,0,Paire d'unités,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vêtements et accessoires,Actif,Pédale Tourisme,Une pédale stable pour les balades de tous les jours.,1,,"2 384,07",FALSE,PD-T852,,"1 817,14",,"1 764,21",,0,885,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Each,0,Général,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,Selle VTT HL,Forme anatomique pour rester en selle toute la journée. Cuir résistant.,1,,"782,99",FALSE,SE-M940,,"591,00",,"579,41",,0,355,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,"Cadre HL Tourisme - Bleu, 46","Le cadre en aluminium HL a été confectionné sur mesure pour une meilleure solidité, sans pour autant négliger l'esthétique. Il résistera aux défis les plus importants de vos excursions quotidiennes. Modèle pour homme.",1,,"1 431,50",FALSE,FR-T98U-46,46,"1 207,61",,"1 059,31","2,96",0,,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vélos de route,Actif,"Route-250 Noir, 44","Avec son cadre en aluminium léger très confortable, ce vélo répondra à vos exigences au vélodrome ou sur les routes de campagne avec votre club de cyclisme.",1,,"7,95",FALSE,BK-R89B-44,44,"5,64",,"4,37",1 477 273,0,134,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vélos de tourisme,Actif,"Tourisme-1000 Jaune, 54","Voyagez avec style et confort. Ce vélo est conçu pour vous rendre la route plus agréable et plus sûre. Avec une vaste gamme de changements de vitesses, vous pourrez affronter toutes les côtes. Fabriqué avec le dernier alliage d'aluminium, il vous offre la solidité sans le surplus de poids.",1,,"594,83",FALSE,BK-T79Y-54,54,"501,80",,"440,17",2 567 857,0,75,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Single pair,0,Paire d'unités,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vêtements et accessoires,Actif,"Gants mitaines, grand (L)","Entièrement doublés, souplesse des doigts améliorée, paumes plus solides et fermeture réglable.",1,,"2 443,35",FALSE,GL-H102-L,L,"1 844,24",,"1 808,08",,0,36,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Single pair,0,Paire d'unités,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vêtements et accessoires,Actif,Pédale Route HL,Pédales haut de gamme clipless à tension réglable.,1,,"1 120,49",FALSE,PD-R853,,"845,75",,"829,16",149,0,906,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vélos de tourisme,Actif,"Tourisme-2000 Bleu, 54",La selle souple a été conçue spécialement pour rouler toute la journée. Vous avez tout loisir d'ajouter des paniers ou des sacoches sur notre dernier modèle de porte-bagages. Ce vélo conserve toute sa stabilité lorsqu'il est chargé.,1,,"91,49",FALSE,BK-T44U-54,54,"73,80",,"67,70",2 767 857,0,129,TRUE,,,,24/01/2008,24/01/2008,Actif,1
